,name,x1,x2,y1,y2,classname,bbox
6385,5432.jpg,608,136,806,399,face_other_covering,"[608, 136, 806, 399]"
6386,5432.jpg,238,73,445,350,face_other_covering,"[238, 73, 445, 350]"
6387,5432.jpg,228,151,441,425,face_shield,"[228, 151, 441, 425]"
6388,5432.jpg,596,192,806,477,face_shield,"[596, 192, 806, 477]"
6389,2701.png,128,0,579,579,face_with_mask,"[128, 0, 579, 579]"
6390,2701.png,194,248,554,573,mask_colorful,"[194, 248, 554, 573]"
6391,4766.png,341,307,391,372,face_with_mask,"[341, 307, 391, 372]"
6392,4766.png,578,386,621,466,face_with_mask,"[578, 386, 621, 466]"
6393,4766.png,592,0,714,90,face_with_mask,"[592, 0, 714, 90]"
6394,4766.png,606,11,695,88,mask_surgical,"[606, 11, 695, 88]"
6395,4766.png,583,418,619,465,mask_surgical,"[583, 418, 619, 465]"
6396,4766.png,345,339,384,369,mask_surgical,"[345, 339, 384, 369]"
6397,4766.png,348,330,389,346,eyeglasses,"[348, 330, 389, 346]"
6398,4766.png,580,416,613,438,eyeglasses,"[580, 416, 613, 438]"
6399,4766.png,50,306,104,372,face_with_mask,"[50, 306, 104, 372]"
6400,4766.png,0,427,21,493,face_with_mask,"[0, 427, 21, 493]"
6401,4766.png,52,346,91,372,mask_surgical,"[52, 346, 91, 372]"
6402,4766.png,0,463,21,497,mask_surgical,"[0, 463, 21, 497]"
6403,4253.png,134,15,422,359,face_no_mask,"[134, 15, 422, 359]"
6404,2691.png,375,182,422,243,face_with_mask,"[375, 182, 422, 243]"
6405,2691.png,375,214,420,242,mask_colorful,"[375, 214, 420, 242]"
6406,4543.png,50,0,399,613,face_with_mask,"[50, 0, 399, 613]"
6407,4543.png,84,328,401,607,mask_surgical,"[84, 328, 401, 607]"
6408,4543.png,41,1,402,275,hat,"[41, 1, 402, 275]"
6409,5650.jpg,1552,283,2040,893,face_no_mask,"[1552, 283, 2040, 893]"
6410,5807.jpg,84,7,521,202,hat,"[84, 7, 521, 202]"
6411,5807.jpg,81,6,520,339,face_other_covering,"[81, 6, 520, 339]"
6412,3507.png,192,54,606,587,face_with_mask,"[192, 54, 606, 587]"
6413,3507.png,197,280,538,578,mask_colorful,"[197, 280, 538, 578]"
6414,4711.png,294,49,460,239,face_with_mask,"[294, 49, 460, 239]"
6415,4711.png,719,64,852,212,face_with_mask,"[719, 64, 852, 212]"
6416,4711.png,296,135,407,174,eyeglasses,"[296, 135, 407, 174]"
6417,4711.png,723,106,825,150,eyeglasses,"[723, 106, 825, 150]"
6418,4711.png,297,54,456,177,hat,"[297, 54, 456, 177]"
6419,4711.png,297,161,408,236,mask_surgical,"[297, 161, 408, 236]"
6420,4711.png,724,121,827,208,mask_surgical,"[724, 121, 827, 208]"
6421,4194.png,531,30,629,173,face_with_mask,"[531, 30, 629, 173]"
6422,4194.png,542,136,612,169,mask_colorful,"[542, 136, 612, 169]"
6423,4194.png,551,120,613,141,eyeglasses,"[551, 120, 613, 141]"
6424,4194.png,308,223,354,282,face_no_mask,"[308, 223, 354, 282]"
6425,4194.png,1034,225,1082,285,face_other_covering,"[1034, 225, 1082, 285]"
6426,4194.png,1054,258,1084,275,eyeglasses,"[1054, 258, 1084, 275]"
6427,2341.png,134,5,305,181,face_with_mask,"[134, 5, 305, 181]"
6428,2341.png,159,65,284,171,mask_colorful,"[159, 65, 284, 171]"
6429,2341.png,144,4,307,49,hat,"[144, 4, 307, 49]"
6430,4037.png,3,2,405,443,face_with_mask,"[3, 2, 405, 443]"
6431,4037.png,4,213,305,435,mask_colorful,"[4, 213, 305, 435]"
6432,4037.png,3,7,403,249,hat,"[3, 7, 403, 249]"
6433,2097.jpg,600,168,728,305,helmet,"[600, 168, 728, 305]"
6434,2097.jpg,232,77,556,319,helmet,"[232, 77, 556, 319]"
6435,2097.jpg,593,243,726,306,goggles,"[593, 243, 726, 306]"
6436,2097.jpg,601,172,727,349,face_other_covering,"[601, 172, 727, 349]"
6437,2097.jpg,234,85,554,393,face_other_covering,"[234, 85, 554, 393]"
6438,3771.png,73,0,326,317,face_with_mask,"[73, 0, 326, 317]"
6439,3771.png,142,178,295,312,mask_colorful,"[142, 178, 295, 312]"
6440,3642.png,571,134,740,345,face_with_mask,"[571, 134, 740, 345]"
6441,3642.png,282,170,436,374,face_with_mask,"[282, 170, 436, 374]"
6442,3642.png,69,191,275,455,face_with_mask,"[69, 191, 275, 455]"
6443,3642.png,140,357,247,449,mask_surgical,"[140, 357, 247, 449]"
6444,3642.png,624,272,695,341,mask_surgical,"[624, 272, 695, 341]"
6445,3642.png,358,269,431,369,mask_colorful,"[358, 269, 431, 369]"
6446,3642.png,1077,229,1127,367,mask_colorful,"[1077, 229, 1127, 367]"
6447,3642.png,970,71,1129,369,face_with_mask,"[970, 71, 1129, 369]"
6448,3642.png,58,125,146,232,face_with_mask,"[58, 125, 146, 232]"
6449,3642.png,84,194,118,229,mask_surgical,"[84, 194, 118, 229]"
6450,5451.jpg,826,50,1172,578,face_other_covering,"[826, 50, 1172, 578]"
6451,5451.jpg,841,308,1159,563,scarf_bandana,"[841, 308, 1159, 563]"
6452,3716.png,264,34,682,557,face_with_mask,"[264, 34, 682, 557]"
6453,3716.png,268,244,650,556,mask_colorful,"[268, 244, 650, 556]"
6454,1884.jpg,508,922,1929,2655,face_other_covering,"[508, 922, 1929, 2655]"
6455,1884.jpg,711,1291,1721,1812,sunglasses,"[711, 1291, 1721, 1812]"
6456,6070.jpg,308,17,418,161,face_no_mask,"[308, 17, 418, 161]"
6457,5716.jpg,464,4,1766,1261,hijab_niqab,"[464, 4, 1766, 1261]"
6458,5716.jpg,474,13,1761,1253,face_other_covering,"[474, 13, 1761, 1253]"
6459,4709.png,274,51,350,175,face_with_mask,"[274, 51, 350, 175]"
6460,4709.png,336,26,481,215,face_with_mask,"[336, 26, 481, 215]"
6461,4709.png,617,136,713,270,face_with_mask,"[617, 136, 713, 270]"
6462,4709.png,651,218,706,266,mask_colorful,"[651, 218, 706, 266]"
6463,4709.png,282,127,345,173,mask_surgical,"[282, 127, 345, 173]"
6464,4709.png,352,154,447,213,mask_surgical,"[352, 154, 447, 213]"
6465,4709.png,867,57,907,174,face_no_mask,"[867, 57, 907, 174]"
6466,5918.jpg,697,126,902,386,face_no_mask,"[697, 126, 902, 386]"
6467,5687.jpg,154,101,258,221,face_no_mask,"[154, 101, 258, 221]"
6468,2787.png,336,182,389,251,face_other_covering,"[336, 182, 389, 251]"
6469,2787.png,335,205,388,229,sunglasses,"[335, 205, 388, 229]"
6470,6029.jpg,198,123,328,282,face_no_mask,"[198, 123, 328, 282]"
6471,3135.png,319,4,744,616,face_with_mask,"[319, 4, 744, 616]"
6472,3135.png,330,229,728,611,mask_colorful,"[330, 229, 728, 611]"
6473,2824.png,41,62,125,187,face_with_mask,"[41, 62, 125, 187]"
6474,2824.png,405,65,462,137,face_with_mask,"[405, 65, 462, 137]"
6475,2824.png,579,13,686,164,face_with_mask,"[579, 13, 686, 164]"
6476,2824.png,45,94,124,186,face_shield,"[45, 94, 124, 186]"
6477,2824.png,404,66,462,136,face_shield,"[404, 66, 462, 136]"
6478,2824.png,580,53,682,162,face_shield,"[580, 53, 682, 162]"
6479,2824.png,406,93,452,132,mask_surgical,"[406, 93, 452, 132]"
6480,2824.png,586,83,674,148,mask_surgical,"[586, 83, 674, 148]"
6481,2824.png,48,112,106,155,mask_surgical,"[48, 112, 106, 155]"
6482,6075.jpg,254,73,432,291,face_no_mask,"[254, 73, 432, 291]"
6483,5492.jpg,474,181,888,610,face_with_mask,"[474, 181, 888, 610]"
6484,5492.jpg,487,305,807,604,mask_colorful,"[487, 305, 807, 604]"
6485,5492.jpg,70,6,1268,322,hat,"[70, 6, 1268, 322]"
6486,1930.jpg,236,116,603,590,face_other_covering,"[236, 116, 603, 590]"
6487,1930.jpg,239,58,638,397,hat,"[239, 58, 638, 397]"
6488,1930.jpg,252,238,570,371,eyeglasses,"[252, 238, 570, 371]"
6489,1815.jpg,196,125,737,852,face_no_mask,"[196, 125, 737, 852]"
6490,3075.png,55,86,193,195,face_with_mask,"[55, 86, 193, 195]"
6491,3075.png,104,112,190,189,mask_colorful,"[104, 112, 190, 189]"
6492,4302.png,131,132,199,224,face_with_mask,"[131, 132, 199, 224]"
6493,4302.png,147,176,195,220,mask_surgical,"[147, 176, 195, 220]"
6494,4992.jpg,341,109,4367,2706,face_other_covering,"[341, 109, 4367, 2706]"
6495,4992.jpg,184,0,4460,2701,hat,"[184, 0, 4460, 2701]"
6496,4992.jpg,1582,1050,3300,1759,sunglasses,"[1582, 1050, 3300, 1759]"
6497,2647.png,51,8,396,426,face_with_mask,"[51, 8, 396, 426]"
6498,2647.png,378,45,690,495,face_with_mask,"[378, 45, 690, 495]"
6499,2647.png,126,245,393,422,mask_colorful,"[126, 245, 393, 422]"
6500,2647.png,378,263,684,495,mask_colorful,"[378, 263, 684, 495]"
6501,5923.jpg,303,0,504,218,face_no_mask,"[303, 0, 504, 218]"
6502,2253.png,345,113,595,449,face_other_covering,"[345, 113, 595, 449]"
6503,2253.png,354,196,585,438,gas_mask,"[354, 196, 585, 438]"
6504,2253.png,348,114,595,448,hood,"[348, 114, 595, 448]"
6505,2525.png,175,42,524,485,face_with_mask,"[175, 42, 524, 485]"
6506,2525.png,200,258,509,482,mask_colorful,"[200, 258, 509, 482]"
6507,2525.png,214,203,510,305,eyeglasses,"[214, 203, 510, 305]"
6508,2085.jpg,578,98,1006,582,face_with_mask,"[578, 98, 1006, 582]"
6509,2085.jpg,598,299,931,574,mask_surgical,"[598, 299, 931, 574]"
6510,4625.png,459,85,509,144,face_with_mask,"[459, 85, 509, 144]"
6511,4625.png,283,89,343,154,face_with_mask,"[283, 89, 343, 154]"
6512,4625.png,641,97,692,160,face_with_mask,"[641, 97, 692, 160]"
6513,4625.png,84,69,110,99,face_no_mask,"[84, 69, 110, 99]"
6514,4625.png,141,90,166,121,face_no_mask,"[141, 90, 166, 121]"
6515,4625.png,310,118,339,150,mask_surgical,"[310, 118, 339, 150]"
6516,4625.png,472,118,503,142,mask_surgical,"[472, 118, 503, 142]"
6517,4625.png,653,129,687,155,mask_surgical,"[653, 129, 687, 155]"
6518,6320.jpg,446,205,619,420,face_no_mask,"[446, 205, 619, 420]"
6519,6320.jpg,334,221,466,433,face_no_mask,"[334, 221, 466, 433]"
6520,6320.jpg,241,326,371,484,face_no_mask,"[241, 326, 371, 484]"
6521,6320.jpg,869,113,998,231,face_no_mask,"[869, 113, 998, 231]"
6522,3824.png,368,177,496,367,face_with_mask,"[368, 177, 496, 367]"
6523,3824.png,203,106,363,359,face_with_mask,"[203, 106, 363, 359]"
6524,3824.png,0,33,171,369,face_with_mask_incorrect,"[0, 33, 171, 369]"
6525,3824.png,0,143,162,241,eyeglasses,"[0, 143, 162, 241]"
6526,3824.png,0,33,166,195,turban,"[0, 33, 166, 195]"
6527,3824.png,215,104,365,213,turban,"[215, 104, 365, 213]"
6528,3824.png,371,179,496,271,turban,"[371, 179, 496, 271]"
6529,3824.png,0,216,134,362,mask_surgical,"[0, 216, 134, 362]"
6530,3824.png,218,236,341,356,mask_surgical,"[218, 236, 341, 356]"
6531,3824.png,370,276,484,364,mask_surgical,"[370, 276, 484, 364]"
6532,6272.jpg,95,7,653,438,turban,"[95, 7, 653, 438]"
6533,6272.jpg,230,430,449,494,sunglasses,"[230, 430, 449, 494]"
6534,6272.jpg,181,321,457,630,face_other_covering,"[181, 321, 457, 630]"
6535,3944.png,305,84,396,190,face_with_mask,"[305, 84, 396, 190]"
6536,3944.png,326,133,384,188,mask_surgical,"[326, 133, 384, 188]"
6537,3944.png,312,85,396,176,hair_net,"[312, 85, 396, 176]"
6538,4345.png,357,14,974,694,face_with_mask,"[357, 14, 974, 694]"
6539,4345.png,366,319,916,689,mask_colorful,"[366, 319, 916, 689]"
6540,3709.png,453,243,629,439,face_with_mask,"[453, 243, 629, 439]"
6541,3709.png,453,351,546,440,mask_surgical,"[453, 351, 546, 440]"
6542,3709.png,460,327,546,393,eyeglasses,"[460, 327, 546, 393]"
6543,3709.png,473,244,630,356,hat,"[473, 244, 630, 356]"
6544,3339.png,156,3,484,505,face_with_mask,"[156, 3, 484, 505]"
6545,3339.png,186,258,454,504,mask_surgical,"[186, 258, 454, 504]"
6546,5139.jpeg,222,97,409,348,face_with_mask,"[222, 97, 409, 348]"
6547,5139.jpeg,522,194,788,537,face_with_mask,"[522, 194, 788, 537]"
6548,5139.jpeg,864,3,1034,209,face_with_mask,"[864, 3, 1034, 209]"
6549,5139.jpeg,1025,0,1139,133,face_no_mask,"[1025, 0, 1139, 133]"
6550,5139.jpeg,229,205,399,344,mask_colorful,"[229, 205, 399, 344]"
6551,5139.jpeg,872,100,1020,206,mask_colorful,"[872, 100, 1020, 206]"
6552,5139.jpeg,557,360,759,532,mask_surgical,"[557, 360, 759, 532]"
6553,5139.jpeg,130,65,226,144,mask_colorful,"[130, 65, 226, 144]"
6554,5139.jpeg,110,8,228,152,face_with_mask,"[110, 8, 228, 152]"
6555,5139.jpeg,317,15,449,199,face_no_mask,"[317, 15, 449, 199]"
6556,5139.jpeg,647,0,752,98,face_no_mask,"[647, 0, 752, 98]"
6557,2385.png,139,104,393,506,face_with_mask,"[139, 104, 393, 506]"
6558,2385.png,160,305,392,505,mask_colorful,"[160, 305, 392, 505]"
6559,2265.png,144,6,604,599,face_with_mask,"[144, 6, 604, 599]"
6560,2265.png,158,221,600,593,mask_colorful,"[158, 221, 600, 593]"
6561,2590.png,137,53,234,183,face_other_covering,"[137, 53, 234, 183]"
6562,2590.png,153,134,229,182,mask_colorful,"[153, 134, 229, 182]"
6563,2090.jpg,327,60,480,236,face_with_mask,"[327, 60, 480, 236]"
6564,2090.jpg,341,137,450,229,mask_surgical,"[341, 137, 450, 229]"
6565,5329.jpg,143,374,559,730,scarf_bandana,"[143, 374, 559, 730]"
6566,5329.jpg,109,9,595,729,face_other_covering,"[109, 9, 595, 729]"
6567,2660.png,176,63,375,315,face_other_covering,"[176, 63, 375, 315]"
6568,2660.png,173,57,380,319,helmet,"[173, 57, 380, 319]"
6569,5021.jpg,136,46,331,292,face_no_mask,"[136, 46, 331, 292]"
6570,2271.png,120,7,433,321,face_with_mask,"[120, 7, 433, 321]"
6571,2271.png,192,135,431,320,mask_colorful,"[192, 135, 431, 320]"
6572,3585.png,288,35,393,159,face_with_mask,"[288, 35, 393, 159]"
6573,3585.png,328,96,383,158,mask_colorful,"[328, 96, 383, 158]"
6574,4541.png,89,10,495,496,face_with_mask,"[89, 10, 495, 496]"
6575,4541.png,169,287,467,492,mask_colorful,"[169, 287, 467, 492]"
6576,1914.jpg,601,322,780,582,face_with_mask,"[601, 322, 780, 582]"
6577,1914.jpg,62,201,158,325,face_with_mask,"[62, 201, 158, 325]"
6578,1914.jpg,416,193,486,284,face_with_mask,"[416, 193, 486, 284]"
6579,1914.jpg,34,37,110,143,face_with_mask,"[34, 37, 110, 143]"
6580,1914.jpg,503,150,562,212,face_no_mask,"[503, 150, 562, 212]"
6581,1914.jpg,596,178,678,258,face_no_mask,"[596, 178, 678, 258]"
6582,1914.jpg,299,177,380,255,face_with_mask,"[299, 177, 380, 255]"
6583,1914.jpg,623,453,778,575,mask_surgical,"[623, 453, 778, 575]"
6584,1914.jpg,55,255,133,326,mask_surgical,"[55, 255, 133, 326]"
6585,1914.jpg,28,101,86,144,mask_surgical,"[28, 101, 86, 144]"
6586,1914.jpg,304,197,355,249,mask_surgical,"[304, 197, 355, 249]"
6587,1914.jpg,424,228,491,284,mask_surgical,"[424, 228, 491, 284]"
6588,1914.jpg,186,22,255,96,face_with_mask,"[186, 22, 255, 96]"
6589,1914.jpg,197,45,232,90,mask_surgical,"[197, 45, 232, 90]"
6590,1914.jpg,193,37,230,53,eyeglasses,"[193, 37, 230, 53]"
6591,1914.jpg,601,202,644,234,eyeglasses,"[601, 202, 644, 234]"
6592,1914.jpg,129,312,235,422,face_with_mask,"[129, 312, 235, 422]"
6593,1914.jpg,130,375,188,426,mask_surgical,"[130, 375, 188, 426]"
6594,1914.jpg,121,345,174,399,eyeglasses,"[121, 345, 174, 399]"
6595,1914.jpg,231,322,368,502,face_with_mask,"[231, 322, 368, 502]"
6596,1914.jpg,247,453,347,506,mask_surgical,"[247, 453, 347, 506]"
6597,1914.jpg,556,31,617,100,face_with_mask,"[556, 31, 617, 100]"
6598,1914.jpg,564,64,602,96,mask_surgical,"[564, 64, 602, 96]"
6599,1914.jpg,636,38,687,99,face_with_mask,"[636, 38, 687, 99]"
6600,1914.jpg,650,65,680,92,mask_surgical,"[650, 65, 680, 92]"
6601,1914.jpg,661,55,686,73,eyeglasses,"[661, 55, 686, 73]"
6602,1914.jpg,697,148,763,209,face_no_mask,"[697, 148, 763, 209]"
6603,1914.jpg,144,133,187,193,face_with_mask,"[144, 133, 187, 193]"
6604,1914.jpg,309,0,373,61,face_with_mask,"[309, 0, 373, 61]"
6605,1914.jpg,447,132,497,189,face_with_mask,"[447, 132, 497, 189]"
6606,1914.jpg,731,42,771,83,face_with_mask,"[731, 42, 771, 83]"
6607,1914.jpg,731,61,766,81,mask_surgical,"[731, 61, 766, 81]"
6608,1914.jpg,456,153,497,179,mask_surgical,"[456, 153, 497, 179]"
6609,1914.jpg,309,34,354,61,mask_surgical,"[309, 34, 354, 61]"
6610,1914.jpg,146,163,180,192,mask_surgical,"[146, 163, 180, 192]"
6611,1914.jpg,395,13,446,72,face_no_mask,"[395, 13, 446, 72]"
6612,1914.jpg,695,248,779,341,face_no_mask,"[695, 248, 779, 341]"
6613,3554.png,234,55,490,414,face_with_mask,"[234, 55, 490, 414]"
6614,3554.png,239,203,454,404,mask_surgical,"[239, 203, 454, 404]"
6615,3554.png,250,166,464,285,sunglasses,"[250, 166, 464, 285]"
6616,4968.png,247,7,458,238,face_other_covering,"[247, 7, 458, 238]"
6617,4968.png,280,76,458,141,eyeglasses,"[280, 76, 458, 141]"
6618,4741.png,213,218,293,315,face_with_mask,"[213, 218, 293, 315]"
6619,4741.png,221,253,286,302,mask_colorful,"[221, 253, 286, 302]"
6620,4741.png,217,220,290,259,hat,"[217, 220, 290, 259]"
6621,4728.png,1,151,68,239,face_with_mask,"[1, 151, 68, 239]"
6622,4728.png,178,35,282,159,face_with_mask,"[178, 35, 282, 159]"
6623,4728.png,633,175,706,241,face_with_mask,"[633, 175, 706, 241]"
6624,4728.png,208,96,275,153,mask_surgical,"[208, 96, 275, 153]"
6625,4728.png,19,191,62,237,mask_surgical,"[19, 191, 62, 237]"
6626,4728.png,636,193,683,238,mask_surgical,"[636, 193, 683, 238]"
6627,4728.png,0,152,79,201,hat,"[0, 152, 79, 201]"
6628,4728.png,180,36,303,94,hat,"[180, 36, 303, 94]"
6629,4728.png,463,192,489,214,mask_surgical,"[463, 192, 489, 214]"
6630,4728.png,543,179,563,205,mask_surgical,"[543, 179, 563, 205]"
6631,4728.png,455,174,490,222,face_with_mask,"[455, 174, 490, 222]"
6632,4728.png,540,153,582,206,face_with_mask,"[540, 153, 582, 206]"
6633,5474.jpg,501,669,1992,2795,face_no_mask,"[501, 669, 1992, 2795]"
6634,6375.jpg,1116,186,1190,266,face_no_mask,"[1116, 186, 1190, 266]"
6635,6375.jpg,778,116,958,320,face_no_mask,"[778, 116, 958, 320]"
6636,6375.jpg,579,34,743,271,face_no_mask,"[579, 34, 743, 271]"
6637,6375.jpg,244,193,391,251,eyeglasses,"[244, 193, 391, 251]"
6638,6375.jpg,215,123,400,333,face_other_covering,"[215, 123, 400, 333]"
6639,5985.jpg,55,255,122,336,face_no_mask,"[55, 255, 122, 336]"
6640,5985.jpg,209,268,272,343,face_no_mask,"[209, 268, 272, 343]"
6641,5985.jpg,305,211,366,281,face_no_mask,"[305, 211, 366, 281]"
6642,5985.jpg,355,251,418,331,face_no_mask,"[355, 251, 418, 331]"
6643,5985.jpg,532,199,604,296,face_no_mask,"[532, 199, 604, 296]"
6644,5985.jpg,675,222,752,312,face_no_mask,"[675, 222, 752, 312]"
6645,5985.jpg,748,256,825,362,face_no_mask,"[748, 256, 825, 362]"
6646,5985.jpg,859,192,935,282,face_no_mask,"[859, 192, 935, 282]"
6647,5985.jpg,132,189,205,268,face_other_covering,"[132, 189, 205, 268]"
6648,5985.jpg,457,221,528,298,face_other_covering,"[457, 221, 528, 298]"
6649,5985.jpg,141,218,194,239,eyeglasses,"[141, 218, 194, 239]"
6650,5985.jpg,469,254,517,277,eyeglasses,"[469, 254, 517, 277]"
6651,2468.png,49,53,278,343,face_with_mask,"[49, 53, 278, 343]"
6652,2468.png,49,243,173,340,mask_surgical,"[49, 243, 173, 340]"
6653,2468.png,85,198,254,302,goggles,"[85, 198, 254, 302]"
6654,2468.png,471,182,516,236,mask_surgical,"[471, 182, 516, 236]"
6655,2468.png,472,88,630,282,face_with_mask,"[472, 88, 630, 282]"
6656,2468.png,469,86,628,280,hood,"[469, 86, 628, 280]"
6657,2211.png,277,223,329,295,face_other_covering,"[277, 223, 329, 295]"
6658,2211.png,275,221,333,297,helmet,"[275, 221, 333, 297]"
6659,4580.png,57,51,111,129,face_with_mask,"[57, 51, 111, 129]"
6660,4580.png,185,47,248,135,face_with_mask,"[185, 47, 248, 135]"
6661,4580.png,315,50,364,117,face_with_mask,"[315, 50, 364, 117]"
6662,4580.png,434,70,482,143,face_with_mask,"[434, 70, 482, 143]"
6663,4580.png,57,87,108,126,mask_surgical,"[57, 87, 108, 126]"
6664,4580.png,193,84,239,133,mask_surgical,"[193, 84, 239, 133]"
6665,4580.png,317,76,360,114,mask_surgical,"[317, 76, 360, 114]"
6666,4580.png,437,110,478,138,mask_surgical,"[437, 110, 478, 138]"
6667,4580.png,57,54,109,83,hat,"[57, 54, 109, 83]"
6668,4580.png,186,48,257,85,hat,"[186, 48, 257, 85]"
6669,4580.png,317,51,364,75,hat,"[317, 51, 364, 75]"
6670,4580.png,435,70,482,108,hat,"[435, 70, 482, 108]"
6671,2453.png,190,27,413,311,face_no_mask,"[190, 27, 413, 311]"
6672,5426.jpg,332,429,555,687,mask_surgical,"[332, 429, 555, 687]"
6673,5426.jpg,152,174,558,693,face_with_mask,"[152, 174, 558, 693]"
6674,5426.jpg,202,219,575,830,face_shield,"[202, 219, 575, 830]"
6675,4157.png,242,89,528,432,face_with_mask,"[242, 89, 528, 432]"
6676,4157.png,333,270,519,428,mask_surgical,"[333, 270, 519, 428]"
6677,2796.png,237,30,363,210,face_with_mask,"[237, 30, 363, 210]"
6678,2796.png,246,117,332,209,mask_colorful,"[246, 117, 332, 209]"
6679,4425.png,79,10,483,476,face_other_covering,"[79, 10, 483, 476]"
6680,4425.png,85,24,479,484,gas_mask,"[85, 24, 479, 484]"
6681,3782.png,431,15,573,192,face_with_mask,"[431, 15, 573, 192]"
6682,3782.png,443,79,567,184,mask_colorful,"[443, 79, 567, 184]"
6683,5729.jpg,781,294,1181,820,face_other_covering,"[781, 294, 1181, 820]"
6684,5729.jpg,757,286,1194,917,hijab_niqab,"[757, 286, 1194, 917]"
6685,6258.jpg,314,134,681,639,face_no_mask,"[314, 134, 681, 639]"
6686,4080.png,91,4,259,215,face_with_mask,"[91, 4, 259, 215]"
6687,4080.png,130,96,257,213,mask_colorful,"[130, 96, 257, 213]"
6688,2031.jpg,286,68,1312,1212,face_other_covering,"[286, 68, 1312, 1212]"
6689,2031.jpg,292,76,1312,1204,helmet,"[292, 76, 1312, 1204]"
6690,5106.jpg,408,2,682,240,face_with_mask,"[408, 2, 682, 240]"
6691,5106.jpg,430,70,676,240,mask_colorful,"[430, 70, 676, 240]"
6692,3550.png,221,61,540,476,face_with_mask,"[221, 61, 540, 476]"
6693,3550.png,250,257,520,471,mask_surgical,"[250, 257, 520, 471]"
6694,5736.jpg,213,132,553,478,hijab_niqab,"[213, 132, 553, 478]"
6695,5736.jpg,330,315,502,482,mask_colorful,"[330, 315, 502, 482]"
6696,5736.jpg,284,158,494,365,hijab_niqab,"[284, 158, 494, 365]"
6697,5736.jpg,210,129,559,481,face_with_mask,"[210, 129, 559, 481]"
6698,5736.jpg,604,156,790,474,hijab_niqab,"[604, 156, 790, 474]"
6699,5736.jpg,597,150,795,417,face_other_covering,"[597, 150, 795, 417]"
6700,4972.png,41,48,288,368,face_with_mask,"[41, 48, 288, 368]"
6701,4972.png,67,179,294,260,eyeglasses,"[67, 179, 294, 260]"
6702,4972.png,125,229,286,366,mask_surgical,"[125, 229, 286, 366]"
6703,4703.png,302,55,471,275,face_with_mask,"[302, 55, 471, 275]"
6704,4703.png,19,30,204,268,face_with_mask,"[19, 30, 204, 268]"
6705,4703.png,16,144,197,267,mask_colorful,"[16, 144, 197, 267]"
6706,4703.png,309,161,466,270,mask_colorful,"[309, 161, 466, 270]"
6707,5322.jpg,259,50,595,550,face_other_covering,"[259, 50, 595, 550]"
6708,5322.jpg,323,256,591,546,scarf_bandana,"[323, 256, 591, 546]"
6709,5322.jpg,424,198,577,306,sunglasses,"[424, 198, 577, 306]"
6710,5986.jpg,360,197,582,464,face_no_mask,"[360, 197, 582, 464]"
6711,3487.png,81,59,564,653,face_with_mask,"[81, 59, 564, 653]"
